근,1145,3262,6549,NNBC,*,T,근,*,*,*,*
근쭝,1146,3263,4582,NNBC,*,T,근쭝,*,*,*,*
급,1147,3264,7316,NNBC,*,T,급,*,*,*,*
기,1148,2898,7261,NNBC,*,F,기,*,*,*,*
기가바이트,1149,2899,4423,NNBC,*,F,기가바이트,*,*,*,*
기가전자볼트,1150,2900,4582,NNBC,*,F,기가전자볼트,*,*,*,*
기니,1151,2901,4585,NNBC,*,F,기니,*,*,*,*
길,1155,3265,5714,NNBC,*,T,길,*,*,*,*
길더,1157,2902,4582,NNBC,*,F,길더,*,*,*,*
길버트,1158,2903,4582,NNBC,*,F,길버트,*,*,*,*
까벨트,1161,2904,4582,NNBC,*,F,까벨트,*,*,*,*
꼭지,1165,2905,4351,NNBC,*,F,꼭지,*,*,*,*
꾸러미,1166,2906,4592,NNBC,*,F,꾸러미,*,*,*,*
끗,1167,3266,4778,NNBC,*,T,끗,*,*,*,*
끝,1168,3267,4589,NNBC,*,T,끝,*,*,*,*
끼,1169,2907,5673,NNBC,*,F,끼,*,*,*,*
나노미터,1171,2908,4582,NNBC,*,F,나노미터,*,*,*,*
나노세컨드,1172,2909,4582,NNBC,*,F,나노세컨드,*,*,*,*
나노앰프,1173,2910,4582,NNBC,*,F,나노앰프,*,*,*,*
나노초,1174,2911,4582,NNBC,*,F,나노초,*,*,*,*
냄비,1175,2912,4523,NNBC,*,F,냄비,*,*,*,*
냉동톤,1176,3268,4582,NNBC,*,T,냉동톤,*,*,*,*
냥,1177,3269,4901,NNBC,*,T,냥,*,*,*,*
냥쭝,1178,3270,4582,NNBC,*,T,냥쭝,*,*,*,*
네퍼,1179,2913,4582,NNBC,*,F,네퍼,*,*,*,*
년,1180,3271,4676,NNBC,*,T,년,*,*,*,*
노르말,1184,3272,4582,NNBC,*,T,노르말,*,*,*,*
노리,1185,2914,5213,NNBC,*,F,노리,*,*,*,*
노이,1186,2915,4824,NNBC,*,F,노이,*,*,*,*
노트,1187,2916,5191,NNBC,*,F,노트,*,*,*,*
뉴턴,1188,3273,4601,NNBC,*,T,뉴턴,*,*,*,*
니트,1189,2917,4582,NNBC,*,F,니트,*,*,*,*
님,1190,3274,6083,NNBC,*,T,님,*,*,*,*
닢,1191,3275,4582,NNBC,*,T,닢,*,*,*,*
다릭,1192,3276,4582,NNBC,*,T,다릭,*,*,*,*
다발,1194,3277,4125,NNBC,*,T,다발,*,*,*,*
다스,1195,2918,4681,NNBC,*,F,다스,*,*,*,*
다인,1196,3278,4690,NNBC,*,T,다인,*,*,*,*
다임,1197,3279,4611,NNBC,*,T,다임,*,*,*,*
