경,1791,3552,5709,NR,*,T,경,*,*,*,*
공,1791,3552,5042,NR,*,T,공,*,*,*,*
공팔일칠,1791,3552,2592,NR,*,T,공팔일칠,*,*,*,*
구,1791,3551,4096,NR,*,F,구,*,*,*,*
구만,1791,3552,2264,NR,*,T,구만,*,*,*,*
구백,1791,3552,4623,NR,*,T,구백,*,*,*,*
구사,1791,3551,4277,NR,*,F,구사,*,*,*,*
구십,1791,3552,4187,NR,*,T,구십,*,*,*,*
구조,1791,3551,3658,NR,*,F,구조,*,*,*,*
구천,1791,3552,2592,NR,*,T,구천,*,*,*,*
구천오백,1791,3552,2592,NR,*,T,구천오백,*,*,*,*
기만,1791,3552,2880,NR,*,T,기만,*,*,*,*
기백,1791,3552,2670,NR,*,T,기백,*,*,*,*
기백만,1791,3552,2592,NR,*,T,기백만,*,*,*,*
기백억,1791,3552,2592,NR,*,T,기백억,*,*,*,*
기십,1791,3552,2598,NR,*,T,기십,*,*,*,*
기십만,1791,3552,2592,NR,*,T,기십만,*,*,*,*
기십억,1791,3552,2592,NR,*,T,기십억,*,*,*,*
기억,1791,3552,3226,NR,*,T,기억,*,*,*,*
기천,1791,3552,2601,NR,*,T,기천,*,*,*,*
기천만,1791,3552,2592,NR,*,T,기천만,*,*,*,*
기천억,1791,3552,2592,NR,*,T,기천억,*,*,*,*
나인,1791,3552,3113,NR,*,T,나인,*,*,*,*
너다섯,1791,3552,2592,NR,*,T,너다섯,*,*,*,*
너댓,1791,3552,3069,NR,*,T,너댓,*,*,*,*
너덧,1791,3552,2592,NR,*,T,너덧,*,*,*,*
너덧째,1791,3551,2592,NR,*,F,너덧째,*,*,*,*
넉,1791,3552,3212,NR,*,T,넉,*,*,*,*
네다섯,1791,3552,2357,NR,*,T,네다섯,*,*,*,*
네댓,1791,3552,2365,NR,*,T,네댓,*,*,*,*
네째,1791,3551,2329,NR,*,F,네째,*,*,*,*
넷,1791,3552,2035,NR,*,T,넷,*,*,*,*
넷째,1791,3551,929,NR,*,F,넷째,*,*,*,*
농구,1791,3551,3096,NR,*,F,농구,*,*,*,*
니,1791,3551,5596,NR,*,F,니,*,*,*,*
다서,1791,3551,3123,NR,*,F,다서,*,*,*,*
다섯,1791,3552,2034,NR,*,T,다섯,*,*,*,*
다섯째,1791,3551,1289,NR,*,F,다섯째,*,*,*,*
닷,1791,3552,2754,NR,*,T,닷,*,*,*,*
대여섯,1791,3552,1360,NR,*,T,대여섯,*,*,*,*
대여섯째,1791,3551,2592,NR,*,F,대여섯째,*,*,*,*
대엿,1791,3552,2611,NR,*,T,대엿,*,*,*,*
댓,1791,3552,3656,NR,*,T,댓,*,*,*,*
두서너댓,1791,3552,2592,NR,*,T,두서너댓,*,*,*,*
두서넛,1791,3552,2592,NR,*,T,두서넛,*,*,*,*
두세째,1791,3551,2592,NR,*,F,두세째,*,*,*,*
두셋,1791,3552,2642,NR,*,T,두셋,*,*,*,*
두엇,1791,3552,2592,NR,*,T,두엇,*,*,*,*
두울,1791,3552,2592,NR,*,T,두울,*,*,*,*
두째,1791,3551,3087,NR,*,F,두째,*,*,*,*
둘,1791,3552,829,NR,*,T,둘,*,*,*,*
둘째,1791,3551,57,NR,*,F,둘째,*,*,*,*
둘쨋,1791,3552,2779,NR,*,T,둘쨋,*,*,*,*
라디오,1791,3551,3295,NR,*,F,라디오,*,*,*,*
륙,1791,3552,3086,NR,*,T,륙,*,*,*,*
륙백,1791,3552,2592,NR,*,T,륙백,*,*,*,*
륙십,1791,3552,2646,NR,*,T,륙십,*,*,*,*
마흔,1791,3552,1870,NR,*,T,마흔,*,*,*,*
마흔다섯,1791,3552,2592,NR,*,T,마흔다섯,*,*,*,*
마흔셋,1791,3552,2592,NR,*,T,마흔셋,*,*,*,*
마흔여덟,1791,3552,3021,NR,*,T,마흔여덟,*,*,*,*
마흔여섯,1791,3552,2592,NR,*,T,마흔여섯,*,*,*,*
마흔일곱,1791,3552,2592,NR,*,T,마흔일곱,*,*,*,*
마흔째,1791,3551,2592,NR,*,F,마흔째,*,*,*,*
만,1791,3552,3882,NR,*,T,만,*,*,*,*
만오천,1791,3552,3186,NR,*,T,만오천,*,*,*,*
만이천,1791,3552,3252,NR,*,T,만이천,*,*,*,*
멧,1791,3552,3065,NR,*,T,멧,*,*,*,*
멫,1791,3552,2592,NR,*,T,멫,*,*,*,*
몃,1791,3552,3055,NR,*,T,몃,*,*,*,*
몇,1791,3552,4782,NR,*,T,몇,*,*,*,*
몇몃,1791,3552,2129,NR,*,T,몇몃,*,*,*,*
몇몇,1791,3552,1735,NR,*,T,몇몇,*,*,*,*
몇백,1791,3552,3436,NR,*,T,몇백,*,*,*,*
몇십,1791,3552,3164,NR,*,T,몇십,*,*,*,*
몇이,1791,3551,4145,NR,*,F,몇이,*,*,*,*
미묘,1791,3551,2769,NR,*,F,미묘,*,*,*,*
백,1791,3552,1716,NR,*,T,백,*,*,*,*
백구십,1791,3552,2902,NR,*,T,백구십,*,*,*,*
백두째,1791,3551,2592,NR,*,F,백두째,*,*,*,*
백만,1791,3552,1444,NR,*,T,백만,*,*,*,*
백삼십칠,1791,3552,2592,NR,*,T,백삼십칠,*,*,*,*
백수십,1791,3552,2592,NR,*,T,백수십,*,*,*,*
백스무째,1791,3551,2592,NR,*,F,백스무째,*,*,*,*
백스물,1791,3552,2592,NR,*,T,백스물,*,*,*,*
백스물하나,1791,3551,2592,NR,*,F,백스물하나,*,*,*,*
백스물한째,1791,3551,2592,NR,*,F,백스물한째,*,*,*,*
백십,1791,3552,2608,NR,*,T,백십,*,*,*,*
백십일,1791,3552,2592,NR,*,T,백십일,*,*,*,*
백억,1791,3552,1536,NR,*,T,백억,*,*,*,*
백열,1791,3552,2709,NR,*,T,백열,*,*,*,*
백열째,1791,3551,2592,NR,*,F,백열째,*,*,*,*
백열하나,1791,3551,2592,NR,*,F,백열하나,*,*,*,*
백열한째,1791,3551,2592,NR,*,F,백열한째,*,*,*,*
백오십,1791,3552,2633,NR,*,T,백오십,*,*,*,*
백육십,1791,3552,2646,NR,*,T,백육십,*,*,*,*
백육십구,1791,3551,2592,NR,*,F,백육십구,*,*,*,*
백이십,1791,3552,2652,NR,*,T,백이십,*,*,*,*
백이십만,1791,3552,2592,NR,*,T,백이십만,*,*,*,*
백이십육만,1791,3552,2592,NR,*,T,백이십육만,*,*,*,*
백이십팔,1791,3552,2592,NR,*,T,백이십팔,*,*,*,*
백일,1791,3552,2404,NR,*,T,백일,*,*,*,*
백일흔,1791,3552,2592,NR,*,T,백일흔,*,*,*,*
백조,1791,3551,2647,NR,*,F,백조,*,*,*,*
백째,1791,3551,2592,NR,*,F,백째,*,*,*,*
백천,1791,3552,2639,NR,*,T,백천,*,*,*,*
백칠십,1791,3552,2609,NR,*,T,백칠십,*,*,*,*
백칠십오만,1791,3552,2592,NR,*,T,백칠십오만,*,*,*,*
백팔,1791,3552,2836,NR,*,T,백팔,*,*,*,*
백팔십,1791,3552,2604,NR,*,T,백팔십,*,*,*,*
백하나,1791,3551,2592,NR,*,F,백하나,*,*,*,*
백한째,1791,3551,2592,NR,*,F,백한째,*,*,*,*
번,1791,3552,5677,NR,*,T,번,*,*,*,*
빵,1791,3552,4724,NR,*,T,빵,*,*,*,*
사,1791,3551,3676,NR,*,F,사,*,*,*,*
사만,1791,3552,3884,NR,*,T,사만,*,*,*,*
사백,1791,3552,3402,NR,*,T,사백,*,*,*,*
사백만,1791,3552,2592,NR,*,T,사백만,*,*,*,*
사십,1791,3552,2326,NR,*,T,사십,*,*,*,*
사십구,1791,3551,2592,NR,*,F,사십구,*,*,*,*
사십만,1791,3552,2815,NR,*,T,사십만,*,*,*,*
사십삼,1791,3552,110,NR,*,T,사십삼,*,*,*,*
사십오,1791,3551,2742,NR,*,F,사십오,*,*,*,*
사십팔,1791,3552,2592,NR,*,T,사십팔,*,*,*,*
사오,1791,3551,4457,NR,*,F,사오,*,*,*,*
사오만,1791,3552,2592,NR,*,T,사오만,*,*,*,*
사오백,1791,3552,2592,NR,*,T,사오백,*,*,*,*
사오십,1791,3552,642,NR,*,T,사오십,*,*,*,*
사오십만,1791,3552,2592,NR,*,T,사오십만,*,*,*,*
사오천,1791,3552,2592,NR,*,T,사오천,*,*,*,*
사일구,1791,3551,2592,NR,*,F,사일구,*,*,*,*
사일삼,1791,3552,2592,NR,*,T,사일삼,*,*,*,*
사천,1791,3552,4325,NR,*,T,사천,*,*,*,*
사천만,1791,3552,2592,NR,*,T,사천만,*,*,*,*
사칠,1791,3552,2968,NR,*,T,사칠,*,*,*,*
사팔육,1791,3552,2592,NR,*,T,사팔육,*,*,*,*
삼,1791,3552,1183,NR,*,T,삼,*,*,*,*
삼만,1791,3552,2208,NR,*,T,삼만,*,*,*,*
삼만천,1791,3552,2592,NR,*,T,삼만천,*,*,*,*
삼백,1791,3552,1934,NR,*,T,삼백,*,*,*,*
삼백만,1791,3552,2592,NR,*,T,삼백만,*,*,*,*
삼백예순,1791,3552,2592,NR,*,T,삼백예순,*,*,*,*
삼백오십,1791,3552,2593,NR,*,T,삼백오십,*,*,*,*
삼백육십,1791,3552,2593,NR,*,T,삼백육십,*,*,*,*
삼백육십오,1791,3551,2592,NR,*,F,삼백육십오,*,*,*,*
삼사,1791,3551,3822,NR,*,F,삼사,*,*,*,*
삼사만,1791,3552,1677,NR,*,T,삼사만,*,*,*,*
삼사백,1791,3552,2675,NR,*,T,삼사백,*,*,*,*
삼사십,1791,3552,2626,NR,*,T,삼사십,*,*,*,*
삼사천,1791,3552,2592,NR,*,T,삼사천,*,*,*,*
삼십,1791,3552,2274,NR,*,T,삼십,*,*,*,*
삼십구,1791,3551,2592,NR,*,F,삼십구,*,*,*,*
삼십만,1791,3552,2608,NR,*,T,삼십만,*,*,*,*
삼십삼,1791,3552,2594,NR,*,T,삼십삼,*,*,*,*
삼십오,1791,3551,2620,NR,*,F,삼십오,*,*,*,*
삼십육,1791,3552,2633,NR,*,T,삼십육,*,*,*,*
삼십칠만,1791,3552,2592,NR,*,T,삼십칠만,*,*,*,*
삼십팔,1791,3552,2592,NR,*,T,삼십팔,*,*,*,*
삼억,1791,3552,2592,NR,*,T,삼억,*,*,*,*
삼천,1791,3552,3030,NR,*,T,삼천,*,*,*,*
삼천만,1791,3552,2592,NR,*,T,삼천만,*,*,*,*
삼천사백오십육만,1791,3552,2592,NR,*,T,삼천사백오십육만,*,*,*,*
삼천육백,1791,3552,2592,NR,*,T,삼천육백,*,*,*,*
삼팔,1791,3552,2612,NR,*,T,삼팔,*,*,*,*
삽,1791,3552,2824,NR,*,T,삽,*,*,*,*
삽십,1791,3552,2701,NR,*,T,삽십,*,*,*,*
서너째,1791,3551,2592,NR,*,F,서너째,*,*,*,*
서넛,1791,3552,2592,NR,*,T,서넛,*,*,*,*
서른,1791,3552,2924,NR,*,T,서른,*,*,*,*
서른다섯,1791,3552,1768,NR,*,T,서른다섯,*,*,*,*
서른둘,1791,3552,2677,NR,*,T,서른둘,*,*,*,*
서른셋,1791,3552,2592,NR,*,T,서른셋,*,*,*,*
서른아홉,1791,3552,2592,NR,*,T,서른아홉,*,*,*,*
서른여덟,1791,3552,2592,NR,*,T,서른여덟,*,*,*,*
서른여섯,1791,3552,2592,NR,*,T,서른여섯,*,*,*,*
서른일곱,1791,3552,2592,NR,*,T,서른일곱,*,*,*,*
서른째,1791,3551,2592,NR,*,F,서른째,*,*,*,*
설흔,1791,3552,2592,NR,*,T,설흔,*,*,*,*
세째,1791,3551,2368,NR,*,F,세째,*,*,*,*
세칸드,1791,3551,2589,NR,*,F,세칸드,*,*,*,*
셋,1791,3552,2710,NR,*,T,셋,*,*,*,*
셋째,1791,3551,726,NR,*,F,셋째,*,*,*,*
수만,1791,3552,3475,NR,*,T,수만,*,*,*,*
수만억,1791,3552,2592,NR,*,T,수만억,*,*,*,*
수백,1791,3552,1652,NR,*,T,수백,*,*,*,*
수백만,1791,3552,1463,NR,*,T,수백만,*,*,*,*
수백억,1791,3552,2592,NR,*,T,수백억,*,*,*,*
수십,1791,3552,1362,NR,*,T,수십,*,*,*,*
수십만,1791,3552,1855,NR,*,T,수십만,*,*,*,*
수십억,1791,3552,1413,NR,*,T,수십억,*,*,*,*
수십조,1791,3551,2592,NR,*,F,수십조,*,*,*,*
수억,1791,3552,2576,NR,*,T,수억,*,*,*,*
수억만,1791,3552,2592,NR,*,T,수억만,*,*,*,*
수조,1791,3551,2269,NR,*,F,수조,*,*,*,*
수천,1791,3552,3228,NR,*,T,수천,*,*,*,*
수천만,1791,3552,2592,NR,*,T,수천만,*,*,*,*
수천억,1791,3552,2592,NR,*,T,수천억,*,*,*,*
쉬흔,1791,3552,2592,NR,*,T,쉬흔,*,*,*,*
쉰,1791,3552,2354,NR,*,T,쉰,*,*,*,*
쉰네,1791,3551,3078,NR,*,F,쉰네,*,*,*,*
쉰여나문,1791,3552,2592,NR,*,T,쉰여나문,*,*,*,*
쉰일곱,1791,3552,2592,NR,*,T,쉰일곱,*,*,*,*
쉰째,1791,3551,2592,NR,*,F,쉰째,*,*,*,*
쉰하나,1791,3551,2592,NR,*,F,쉰하나,*,*,*,*
스른,1791,3552,2592,NR,*,T,스른,*,*,*,*
스무남은,1791,3552,2592,NR,*,T,스무남은,*,*,*,*
스무남은째,1791,3551,2592,NR,*,F,스무남은째,*,*,*,*
스무째,1791,3551,2592,NR,*,F,스무째,*,*,*,*
스물,1791,3552,2019,NR,*,T,스물,*,*,*,*
스물넉,1791,3552,2592,NR,*,T,스물넉,*,*,*,*
스물네,1791,3551,3270,NR,*,F,스물네,*,*,*,*
스물넷,1791,3552,2592,NR,*,T,스물넷,*,*,*,*
스물다섯,1791,3552,2283,NR,*,T,스물다섯,*,*,*,*
스물대여섯,1791,3552,2592,NR,*,T,스물대여섯,*,*,*,*
스물두,1791,3551,2183,NR,*,F,스물두,*,*,*,*
스물두서넛,1791,3552,2592,NR,*,T,스물두서넛,*,*,*,*
스물두셋,1791,3552,2592,NR,*,T,스물두셋,*,*,*,*
스물두어,1791,3551,2592,NR,*,F,스물두어,*,*,*,*
스물둘,1791,3552,2592,NR,*,T,스물둘,*,*,*,*
스물세,1791,3551,2035,NR,*,F,스물세,*,*,*,*
스물셋,1791,3552,2592,NR,*,T,스물셋,*,*,*,*
스물아홉,1791,3552,2708,NR,*,T,스물아홉,*,*,*,*
스물여덟,1791,3552,2067,NR,*,T,스물여덟,*,*,*,*
스물여섯,1791,3552,2391,NR,*,T,스물여섯,*,*,*,*
스물예닐곱,1791,3552,2592,NR,*,T,스물예닐곱,*,*,*,*
스물일곱,1791,3552,2689,NR,*,T,스물일곱,*,*,*,*
스물하나,1791,3551,2592,NR,*,F,스물하나,*,*,*,*
스물한,1791,3552,3159,NR,*,T,스물한,*,*,*,*
스물한째,1791,3551,2592,NR,*,F,스물한째,*,*,*,*
시,1791,3551,6704,NR,*,F,시,*,*,*,*
시물,1791,3552,2637,NR,*,T,시물,*,*,*,*
시오,1791,3551,4387,NR,*,F,시오,*,*,*,*
식스,1791,3551,2631,NR,*,F,식스,*,*,*,*
십,1791,3552,632,NR,*,T,십,*,*,*,*
십구,1791,3551,3952,NR,*,F,십구,*,*,*,*
십만,1791,3552,2552,NR,*,T,십만,*,*,*,*
십백,1791,3552,2592,NR,*,T,십백,*,*,*,*
십백천,1791,3552,2592,NR,*,T,십백천,*,*,*,*
십사,1791,3551,4009,NR,*,F,십사,*,*,*,*
십사오,1791,3551,2592,NR,*,F,십사오,*,*,*,*
십삼,1791,3552,2750,NR,*,T,십삼,*,*,*,*
십수,1791,3551,2758,NR,*,F,십수,*,*,*,*
십억,1791,3552,3402,NR,*,T,십억,*,*,*,*
십오,1791,3551,3509,NR,*,F,십오,*,*,*,*
십오륙,1791,3552,2592,NR,*,T,십오륙,*,*,*,*
십오만,1791,3552,2639,NR,*,T,십오만,*,*,*,*
십육,1791,3552,3573,NR,*,T,십육,*,*,*,*
십이,1791,3551,3526,NR,*,F,십이,*,*,*,*
십일,1791,3552,3221,NR,*,T,십일,*,*,*,*
십칠,1791,3552,3136,NR,*,T,십칠,*,*,*,*
십팔,1791,3552,2936,NR,*,T,십팔,*,*,*,*
쓰리,1791,3551,2738,NR,*,F,쓰리,*,*,*,*
아이,1791,3551,4682,NR,*,F,아이,*,*,*,*
아홉,1791,3552,1949,NR,*,T,아홉,*,*,*,*
아홉째,1791,3551,2078,NR,*,F,아홉째,*,*,*,*
아흔,1791,3552,2526,NR,*,T,아흔,*,*,*,*
아흔다섯,1791,3552,2592,NR,*,T,아흔다섯,*,*,*,*
아흔셋,1791,3552,2592,NR,*,T,아흔셋,*,*,*,*
아흔아홉,1791,3552,2592,NR,*,T,아흔아홉,*,*,*,*
아흔째,1791,3551,2592,NR,*,F,아흔째,*,*,*,*
억,1791,3552,3785,NR,*,T,억,*,*,*,*
억만,1791,3552,2592,NR,*,T,억만,*,*,*,*
억조,1791,3551,2594,NR,*,F,억조,*,*,*,*
억천만,1791,3552,2592,NR,*,T,억천만,*,*,*,*
여기,1791,3551,3923,NR,*,F,여기,*,*,*,*
여남은,1791,3552,1650,NR,*,T,여남은,*,*,*,*
여남은째,1791,3551,2592,NR,*,F,여남은째,*,*,*,*
여덜,1791,3552,2592,NR,*,T,여덜,*,*,*,*
여덞,1791,3552,2592,NR,*,T,여덞,*,*,*,*
여덟,1791,3552,2693,NR,*,T,여덟,*,*,*,*
여덟아홉째,1791,3551,2592,NR,*,F,여덟아홉째,*,*,*,*
여덟째,1791,3551,2592,NR,*,F,여덟째,*,*,*,*
여든,1791,3552,3044,NR,*,T,여든,*,*,*,*
여든다섯,1791,3552,2592,NR,*,T,여든다섯,*,*,*,*
여든여덟,1791,3552,2592,NR,*,T,여든여덟,*,*,*,*
여든째,1791,3551,2592,NR,*,F,여든째,*,*,*,*
여러분,1791,3552,2900,NR,*,T,여러분,*,*,*,*
여럿,1791,3552,3083,NR,*,T,여럿,*,*,*,*
여만,1791,3552,5179,NR,*,T,여만,*,*,*,*
여서,1791,3551,3993,NR,*,F,여서,*,*,*,*
여섯,1791,3552,2920,NR,*,T,여섯,*,*,*,*
여섯째,1791,3551,1552,NR,*,F,여섯째,*,*,*,*
열,1791,3552,2307,NR,*,T,열,*,*,*,*
열낟날,1791,3552,2592,NR,*,T,열낟날,*,*,*,*
열네,1791,3551,3038,NR,*,F,열네,*,*,*,*
열넷,1791,3552,2785,NR,*,T,열넷,*,*,*,*
열다섯,1791,3552,1862,NR,*,T,열다섯,*,*,*,*
열닷,1791,3552,2592,NR,*,T,열닷,*,*,*,*
열대여섯,1791,3552,2592,NR,*,T,열대여섯,*,*,*,*
열댓,1791,3552,2093,NR,*,T,열댓,*,*,*,*
열두,1791,3551,4050,NR,*,F,열두,*,*,*,*
열두어,1791,3551,2592,NR,*,F,열두어,*,*,*,*
열두째,1791,3551,1901,NR,*,F,열두째,*,*,*,*
열둘,1791,3552,2592,NR,*,T,열둘,*,*,*,*
열둬,1791,3551,2592,NR,*,F,열둬,*,*,*,*
열서너,1791,3551,2592,NR,*,F,열서너,*,*,*,*
열세,1791,3551,4078,NR,*,F,열세,*,*,*,*
열셋,1791,3552,2592,NR,*,T,열셋,*,*,*,*
열아홉,1791,3552,2295,NR,*,T,열아홉,*,*,*,*
열여덟,1791,3552,2009,NR,*,T,열여덟,*,*,*,*
열여섯,1791,3552,2354,NR,*,T,열여섯,*,*,*,*
열일곱,1791,3552,2684,NR,*,T,열일곱,*,*,*,*
열입곱,1791,3552,2592,NR,*,T,열입곱,*,*,*,*
열째,1791,3551,2592,NR,*,F,열째,*,*,*,*
열하나,1791,3551,2592,NR,*,F,열하나,*,*,*,*
열한,1791,3552,4585,NR,*,T,열한,*,*,*,*
열한째,1791,3551,2592,NR,*,F,열한째,*,*,*,*
영,1791,3552,5269,NR,*,T,영,*,*,*,*
예닐곱,1791,3552,2589,NR,*,T,예닐곱,*,*,*,*
예닐곱째,1791,3551,2592,NR,*,F,예닐곱째,*,*,*,*
예순,1791,3552,2912,NR,*,T,예순,*,*,*,*
예순다섯,1791,3552,1774,NR,*,T,예순다섯,*,*,*,*
예순여섯,1791,3552,2592,NR,*,T,예순여섯,*,*,*,*
예순째,1791,3551,2592,NR,*,F,예순째,*,*,*,*
오,1791,3551,2801,NR,*,F,오,*,*,*,*
