아니,1806,3570,1190,VCN,*,F,아니,*,*,*,*
아닌,1806,3571,4228,VCN,*,T,아닌,*,*,*,*
아아니,1806,3570,3057,VCN,*,F,아아니,*,*,*,*
아이,1806,3570,3969,VCN,*,F,아이,*,*,*,*
앙이,1806,3570,2711,VCN,*,F,앙이,*,*,*,*
앙이니,1806,3570,2734,VCN,*,F,앙이니,*,*,*,*
이,1806,3570,7365,VCN,*,F,이,*,*,*,*
